gift_id,gift_type,gift_category,gift_cluster,instock_date,stock_update_date,lsg_1,lsg_2,lsg_3,lsg_4,lsg_5,lsg_6,uk_date1,uk_date2,is_discounted,volumes,price
GF_2722,899,534,4397,2016-11-05 10:49:46.000,2016-11-08 01:06:26.000,1379,1091,5148,1912,9,2038,2016-11-07 00:06:26.000,2016-11-04 02:00:00.000,1,,66.61
GF_10166,1315,447,4781,2016-11-05 10:51:52.000,2016-11-06 14:51:52.000,2240,7396,7475,1912,10,1899,2016-11-05 14:51:52.000,2016-06-20 02:00:00.000,1,,23.16
GF_12023,381,188,5492,2016-11-05 11:39:59.000,2016-11-06 10:39:59.000,4550,4727,9030,1912,10,1899,2016-11-04 11:39:59.000,2016-11-03 02:00:00.000,0,,44.68
GF_9135,601,433,2388,2016-11-05 11:40:47.000,2016-11-06 11:40:47.000,1222,6109,3324,1912,9,1899,2016-11-02 11:40:47.000,2016-11-02 05:00:00.000,1,,10.25
GF_10538,24,534,1478,2016-11-05 11:40:52.000,2016-11-06 11:40:52.000,298,5110,420,1912,10,1899,2016-11-06 12:40:52.000,2016-10-09 04:00:00.000,1,,15.92
GF_9776,924,679,913,2016-11-05 11:41:23.000,2016-11-06 12:41:23.000,1390,2471,5311,1912,9,785,2016-11-03 14:41:23.000,2016-11-04 04:00:00.000,1,,34.58
GF_18394,642,433,5461,2016-11-05 11:41:26.000,2016-11-08 10:41:26.000,2618,5563,3459,1912,10,1899,2016-11-02 11:41:26.000,2016-11-02 01:00:00.000,1,,61.41
GF_10063,40,212,822,2016-11-05 11:42:01.000,2016-11-07 11:42:01.000,3301,3341,560,1912,10,1534,2016-11-02 12:42:01.000,2016-11-04 01:00:00.000,0,,44.86
GF_6588,324,433,922,2016-11-05 11:42:23.000,2016-11-08 10:42:23.000,321,2261,8293,1912,10,143,2016-11-05 10:42:23.000,2016-11-06 14:42:23.000,0,,28.26
GF_17608,1173,212,6468,2016-11-05 11:42:34.000,2016-11-08 11:42:34.000,8384,2721,6815,1912,10,1899,2016-11-02 10:42:34.000,2016-11-04 02:00:00.000,0,,106.59
GF_2856,279,534,3107,2016-11-05 11:42:57.000,2016-11-06 10:42:57.000,4193,3385,1799,1912,10,1899,2016-11-05 12:42:57.000,2016-11-02 05:00:00.000,1,,35.84
GF_19412,537,212,3067,2016-11-05 11:43:42.000,2016-11-07 11:43:42.000,5072,4986,2980,1912,10,1899,2016-11-02 11:43:42.000,2016-11-01 02:00:00.000,0,,189.43
GF_14357,1134,212,4150,2016-11-05 11:43:42.000,2016-11-07 14:43:42.000,8124,6476,6418,1912,10,1899,2016-11-06 13:43:42.000,2016-11-04 05:00:00.000,0,,53.87
GF_5272,735,188,5552,2016-11-05 11:43:48.000,2016-11-08 14:43:48.000,5741,2703,3777,1912,10,1899,2016-11-03 11:43:48.000,2016-11-03 04:00:00.000,0,,114.29
GF_7847,892,188,4785,2016-11-05 11:48:24.000,2017-01-19 23:10:52.000,3106,7413,4677,1912,10,746,2017-01-13 22:10:52.000,2017-01-12 03:00:00.000,0,,100.11
GF_17965,966,534,3631,2016-11-05 11:49:06.000,2016-11-07 10:49:06.000,6848,7475,5410,1912,10,1899,2016-11-02 11:49:06.000,2016-11-05 02:00:00.000,1,,48.36
GF_10086,996,534,2291,2016-11-05 12:25:44.000,2016-11-09 12:25:44.000,7322,6820,5598,1912,10,1899,2016-11-04 11:25:44.000,2016-11-04 04:00:00.000,0,,60.71
GF_6333,1246,188,2222,2016-11-05 12:25:47.000,2016-11-10 13:25:47.000,2706,6582,7022,1912,9,1899,2016-11-04 15:25:47.000,2016-11-02 01:00:00.000,1,,2.54
GF_20623,1262,534,4189,2016-11-05 12:25:55.000,2016-11-10 11:25:55.000,1492,6883,2874,1912,10,1899,2016-11-06 13:25:55.000,2016-11-04 01:00:00.000,0,,73.21
GF_1127,150,188,3094,2016-11-05 12:39:38.000,2016-11-12 00:38:19.000,2561,1825,1101,1912,10,1899,2016-11-12 12:15:39.000,2016-11-11 03:00:00.000,1,,56.45
GF_10420,780,534,5912,2016-11-05 12:39:53.000,2016-11-08 13:39:53.000,6069,1707,4289,1912,10,1899,2016-11-02 12:39:53.000,2016-11-03 02:00:00.000,1,,63.55
GF_3862,1173,679,855,2016-11-05 12:41:41.000,2016-11-06 11:41:41.000,8408,6788,6747,1912,10,1899,2016-11-04 12:41:41.000,2016-10-08 02:00:00.000,0,,54.75
GF_2430,999,210,803,2016-11-05 12:42:39.000,2016-11-08 10:42:39.000,2694,6883,5809,1912,10,1899,2016-11-06 10:42:39.000,2016-11-03 04:00:00.000,0,,50.0
GF_16179,854,188,4321,2016-11-05 12:43:20.000,2016-11-06 11:43:20.000,6135,5693,4410,1912,10,1899,2016-11-06 13:43:20.000,2016-11-05 01:00:00.000,0,,69.51
GF_21360,1016,534,5397,2016-11-05 12:43:24.000,2016-11-06 14:43:24.000,7417,5487,5680,1912,10,1899,2016-11-02 14:43:24.000,2016-10-07 02:00:00.000,0,,87.9
GF_4929,297,213,999,2016-11-05 12:43:25.000,2016-11-07 10:43:25.000,1536,6883,1876,1912,10,1899,2016-11-04 13:43:25.000,2016-11-04 04:00:00.000,0,,33.49
GF_10310,1293,188,5486,2016-11-05 12:44:00.000,2016-11-08 11:44:00.000,1252,1498,7356,1912,9,1860,2016-11-04 14:44:00.000,2016-11-01 05:00:00.000,1,,132.08
GF_9835,359,214,5519,2016-11-05 12:44:07.000,2016-11-07 10:44:07.000,2522,5598,2143,1912,10,1899,2016-11-02 13:44:07.000,2016-11-02 02:00:00.000,0,,38.53
GF_10115,450,188,1246,2016-11-05 12:45:16.000,2016-11-08 14:45:16.000,4823,5917,2639,1912,10,1899,2016-11-03 11:45:16.000,2016-11-05 03:00:00.000,0,,167.9
GF_20005,57,534,1462,2016-11-05 12:46:17.000,2016-11-07 12:46:17.000,3356,4950,666,1912,10,1899,2016-11-06 13:46:17.000,2016-11-05 04:00:00.000,0,,155.47
GF_18155,1251,188,2056,2016-11-05 12:47:18.000,2016-11-10 14:47:18.000,8546,6870,7032,1912,10,1899,2016-11-09 13:47:18.000,2016-11-04 04:00:00.000,1,,68.4
GF_7851,237,433,2407,2016-11-05 12:47:29.000,2016-11-09 12:47:29.000,4023,4164,1583,1912,9,1899,2016-11-05 15:47:29.000,2016-10-26 01:00:00.000,1,,67.47
GF_1420,346,680,6048,2016-11-05 12:47:52.000,2016-11-11 13:47:52.000,1907,6883,2050,1912,10,1899,2016-11-09 14:47:52.000,2016-10-26 03:00:00.000,1,,112.67
GF_10533,1173,534,3933,2016-11-05 12:48:05.000,2016-11-09 14:48:05.000,2020,6883,6869,1912,9,625,2016-11-05 12:48:05.000,2016-11-02 02:00:00.000,1,,60.53
GF_4906,1271,534,4264,2016-11-05 12:48:34.000,2016-11-08 13:48:34.000,540,7028,7144,1912,10,1899,2016-11-04 12:48:34.000,2016-11-04 01:00:00.000,0,,68.18
GF_13900,932,188,3213,2016-11-05 12:48:47.000,2016-11-06 10:48:47.000,2213,7251,5342,1912,9,1899,2016-11-04 11:48:47.000,2016-11-04 02:00:00.000,1,,101.9
GF_15464,592,526,877,2016-11-05 12:48:48.000,2016-11-08 11:48:48.000,5313,4904,3244,1912,10,1899,2016-11-05 12:48:48.000,2016-10-07 02:00:00.000,0,,155.05
GF_8148,61,433,5451,2016-11-05 12:48:55.000,2016-11-07 11:48:55.000,1757,2297,689,1912,10,1899,2016-11-04 12:48:55.000,2016-11-02 02:00:00.000,0,,98.89
GF_18592,1308,534,4950,2016-11-05 12:49:08.000,2016-11-10 14:49:08.000,8824,2849,7401,1912,10,150,2016-11-09 12:49:08.000,2016-11-03 01:00:00.000,0,,76.48
GF_22238,1292,188,5435,2016-11-05 12:50:06.000,2016-11-09 12:50:06.000,8764,4856,7299,1912,10,1899,2016-11-07 12:50:06.000,2016-11-05 02:00:00.000,1,,55.45
GF_3245,303,534,3165,2016-11-05 12:50:07.000,2016-11-11 12:50:07.000,4305,2124,1903,1912,10,746,2016-11-05 13:50:07.000,2016-11-03 03:00:00.000,1,,8.84
GF_19291,903,433,4964,2016-11-05 12:50:28.000,2016-11-10 14:50:28.000,6658,5985,5235,1912,10,150,2016-11-06 16:50:28.000,2016-11-04 03:00:00.000,1,,33.28
GF_10170,1315,447,4781,2016-11-05 12:51:52.000,2016-11-07 13:51:52.000,2240,7396,7475,1912,10,1899,2016-11-06 14:51:52.000,2016-11-03 04:00:00.000,1,,4.03
GF_18783,293,534,1470,2016-11-05 12:53:33.000,2016-11-09 15:53:33.000,2704,3726,1851,1912,9,1899,2016-11-09 12:53:33.000,2016-11-02 04:00:00.000,1,,79.71
GF_16835,896,433,5985,2016-11-05 12:54:01.000,2016-11-09 12:54:01.000,6488,5729,4817,1912,10,715,2016-11-06 14:54:01.000,2016-10-28 02:00:00.000,0,,88.4
GF_13605,896,433,4962,2016-11-05 12:54:10.000,2016-11-10 13:54:10.000,2649,2634,4800,1912,10,1913,2016-11-05 16:54:10.000,2016-11-07 04:00:00.000,1,,179.62
GF_16386,896,664,7116,2016-11-05 12:54:45.000,2016-11-10 15:54:45.000,6469,2802,4920,1912,10,1899,2016-11-05 15:54:45.000,2016-10-28 03:00:00.000,0,,95.73
GF_17171,896,585,6514,2016-11-05 12:54:58.000,2017-04-02 15:42:04.000,6468,2801,4984,1912,10,464,2017-01-13 08:20:41.000,2016-11-06 03:00:00.000,0,7.0,60.81
GF_12717,896,601,6510,2016-11-05 12:55:34.000,2017-04-02 16:42:04.000,6538,2793,4977,2032,9,1689,2017-03-29 13:42:04.000,2017-03-28 14:42:02.502,0,10.0,141.26
GF_20626,1262,534,4189,2016-11-05 13:25:55.000,2016-11-08 14:25:55.000,1492,6883,2874,1912,9,1899,2016-11-05 14:25:55.000,2016-10-30 05:00:00.000,1,,30.96
GF_7855,479,534,3199,2016-11-05 13:37:28.000,2016-11-09 12:37:28.000,4911,5914,2734,1912,10,1899,2016-11-04 14:37:28.000,2016-11-01 04:00:00.000,0,,606.41
GF_11429,415,433,5975,2016-11-05 13:39:21.000,2017-01-18 06:20:56.000,4661,1172,2423,1912,10,150,2017-01-16 08:20:56.000,2016-11-12 04:00:00.000,1,,57.77
GF_1128,150,188,3094,2016-11-05 13:39:38.000,2016-11-12 23:38:19.000,2561,1825,1101,1912,10,1899,2016-11-10 03:38:19.000,2016-11-06 05:00:00.000,1,,40.74
GF_23018,896,433,6022,2016-11-05 13:39:59.000,2016-11-08 11:39:59.000,6432,2402,4786,1912,10,1899,2016-11-05 14:39:59.000,2016-11-05 02:00:00.000,1,,65.09
GF_16204,372,534,2121,2016-11-05 13:40:58.000,2016-11-07 13:40:58.000,4529,7468,2198,1912,10,1899,2016-11-02 13:40:58.000,2016-11-05 01:00:00.000,1,,281.7
GF_3045,1173,674,782,2016-11-05 13:41:42.000,2016-11-06 10:41:42.000,2244,6750,6753,1912,10,1899,2016-11-02 10:41:42.000,2016-10-31 01:00:00.000,0,,58.71
GF_7751,1173,433,559,2016-11-05 13:42:11.000,2016-11-10 06:51:17.000,2591,143,6717,1912,10,1488,2016-11-07 04:51:17.000,2016-11-02 05:00:00.000,1,,35.56
GF_3805,1016,534,5388,2016-11-05 13:42:44.000,2016-11-07 14:42:44.000,7419,5500,5682,1912,10,1899,2016-11-03 12:42:44.000,2016-11-01 01:00:00.000,0,,169.61
GF_3323,735,534,4467,2016-11-05 13:42:50.000,2016-11-07 10:42:50.000,750,3683,3769,1912,10,1899,2016-11-03 10:42:50.000,2016-11-02 04:00:00.000,0,,126.05
GF_20343,1028,674,3156,2016-11-05 13:43:32.000,2016-11-06 12:43:32.000,7492,3827,5757,1912,10,1899,2016-11-06 12:43:32.000,2016-11-04 02:00:00.000,1,,12.01
GF_20341,1028,674,3156,2016-11-05 13:43:32.000,2016-11-07 14:43:32.000,7492,3827,5757,1912,10,1899,2016-11-03 10:43:32.000,2016-11-04 02:00:00.000,0,,55.57
GF_16186,992,188,704,2016-11-05 13:43:35.000,2016-11-07 14:43:35.000,2541,6883,5521,1912,10,1899,2016-11-02 14:43:35.000,2016-11-01 04:00:00.000,0,,85.55
GF_20707,392,704,4429,2016-11-05 13:43:43.000,2016-11-07 14:43:43.000,4603,2880,2293,1912,10,1899,2016-11-06 12:43:43.000,2016-11-01 01:00:00.000,0,,137.49
GF_6275,780,534,2887,2016-11-05 13:43:57.000,2016-11-06 13:43:57.000,3031,1633,4273,1912,10,1899,2016-11-03 14:43:57.000,2016-10-30 04:00:00.000,1,,34.54
GF_6274,780,534,2887,2016-11-05 13:43:57.000,2016-11-08 11:43:57.000,3031,1633,4273,1912,10,1899,2016-11-04 11:43:57.000,2016-11-01 02:00:00.000,1,,126.49
GF_22547,1271,188,4282,2016-11-05 13:46:31.000,2016-11-11 16:46:31.000,905,6971,7160,1912,10,1899,2016-11-08 14:46:31.000,2016-11-06 03:00:00.000,0,,75.03
GF_14623,1271,534,4285,2016-11-05 13:46:37.000,2016-11-11 14:46:37.000,449,6991,7165,1912,10,1899,2016-11-07 14:46:37.000,2016-11-05 01:00:00.000,0,,71.21
GF_13844,1271,188,4296,2016-11-05 13:46:42.000,2016-11-10 12:46:42.000,3120,6986,7138,1912,10,1899,2016-11-08 15:46:42.000,2016-11-07 05:00:00.000,1,,53.93
GF_15541,1271,534,5649,2016-11-05 13:46:47.000,2016-11-16 11:54:39.000,1263,7031,7192,1912,10,1916,2016-11-13 12:54:39.000,2016-11-03 03:00:00.000,0,,94.79
GF_4172,1271,188,5632,2016-11-05 13:46:53.000,2016-11-11 16:46:53.000,1596,7038,7214,1912,10,1899,2016-11-08 12:46:53.000,2016-11-04 05:00:00.000,0,,92.77
GF_17499,43,534,6117,2016-11-05 13:46:58.000,2016-11-10 14:46:58.000,1083,6883,572,1912,10,1899,2016-11-06 12:46:58.000,2016-11-04 04:00:00.000,1,,42.85
GF_9504,507,534,4366,2016-11-05 13:47:10.000,2016-11-11 14:47:10.000,1470,6883,7494,1912,9,1899,2016-11-06 12:47:10.000,2016-10-30 04:00:00.000,1,,38.13
GF_19309,214,433,2350,2016-11-05 13:47:17.000,2016-11-09 13:47:17.000,4220,5809,1529,1912,10,150,2016-11-08 16:47:17.000,2016-11-06 01:00:00.000,1,,18.72
GF_16958,992,679,699,2016-11-05 13:47:33.000,2016-11-10 15:47:33.000,2011,6883,5501,1912,10,1899,2016-11-07 12:47:33.000,2016-10-28 03:00:00.000,0,,99.04
GF_8150,61,433,5451,2016-11-05 13:48:55.000,2016-11-06 10:48:55.000,1757,2297,689,1912,10,1899,2016-11-06 12:48:55.000,2016-11-04 02:00:00.000,1,,28.38
GF_11876,618,433,2940,2016-11-05 13:49:10.000,2016-11-11 13:49:10.000,5426,6742,3356,1912,10,1899,2016-11-08 15:49:10.000,2016-11-04 04:00:00.000,0,,317.58
GF_11877,618,433,2940,2016-11-05 13:49:10.000,2016-11-11 16:49:10.000,5426,6742,3356,1912,10,1899,2016-11-08 15:49:10.000,2016-11-04 05:00:00.000,1,,88.31
GF_11873,1297,534,2453,2016-11-05 13:49:42.000,2016-11-11 14:49:42.000,8798,1321,7374,1912,9,1899,2016-11-08 16:49:42.000,2016-10-05 04:00:00.000,1,,545.52
GF_18382,976,523,533,2016-11-05 13:50:27.000,2016-11-09 15:50:27.000,6927,4754,3024,1912,10,1899,2016-11-06 15:50:27.000,2016-11-05 01:00:00.000,0,,53.84
GF_8949,415,188,2896,2016-11-05 13:50:45.000,2016-11-11 13:50:45.000,4647,1031,2424,1912,10,1899,2016-11-05 14:50:45.000,2016-11-06 04:00:00.000,0,,215.51
GF_10168,1315,447,4781,2016-11-05 13:51:52.000,2016-11-06 10:51:52.000,2240,7396,7475,1912,10,1899,2016-11-06 14:51:52.000,2016-08-11 04:00:00.000,1,,10.73
GF_10167,1315,447,4781,2016-11-05 13:51:52.000,2016-11-07 13:51:52.000,2240,7396,7475,1912,10,1899,2016-11-06 11:51:52.000,2016-06-21 01:00:00.000,1,,23.11
GF_12713,896,601,6510,2016-11-05 13:55:34.000,2017-04-04 13:42:04.000,6538,2793,4977,74,9,1689,2017-04-01 12:42:04.000,2017-03-29 14:42:02.502,0,11.0,138.0
GF_6808,1201,534,5405,2016-11-05 14:03:19.000,2016-11-07 11:03:19.000,2300,6156,8671,1912,10,1899,2016-11-05 14:03:19.000,2016-11-05 12:03:19.000,0,,107.02
GF_23016,896,433,6022,2016-11-05 14:39:59.000,2016-11-07 13:39:59.000,6432,2402,4786,1912,10,1899,2016-11-02 12:39:59.000,2016-10-05 02:00:00.000,1,,83.15
GF_10536,24,534,1478,2016-11-05 14:40:52.000,2016-11-08 11:40:52.000,298,5110,420,1912,10,1899,2016-11-06 11:40:52.000,2016-11-04 03:00:00.000,0,,167.74
GF_18903,660,534,4845,2016-11-05 14:40:59.000,2016-11-06 12:40:59.000,5549,7285,3494,1912,10,1927,2016-11-02 12:40:59.000,2016-11-04 01:00:00.000,1,,27.04
GF_12643,302,534,4314,2016-11-05 14:41:14.000,2016-11-07 14:41:14.000,4300,3493,1895,1912,10,1899,2016-11-06 14:41:14.000,2016-11-02 05:00:00.000,0,,79.16
GF_19444,877,213,6369,2016-11-05 14:42:16.000,2016-11-06 11:42:16.000,2745,2715,4339,1912,10,1899,2016-11-04 12:42:16.000,2016-11-01 01:00:00.000,0,,40.73
GF_17177,1173,188,5526,2016-11-05 14:42:17.000,2016-11-06 14:42:17.000,8390,6625,6818,1912,10,1899,2016-11-02 12:42:17.000,2016-11-04 05:00:00.000,0,,80.1
GF_21999,1173,534,5491,2016-11-05 14:42:19.000,2016-11-08 14:42:19.000,8354,188,6769,1912,10,1899,2016-11-04 12:42:19.000,2016-11-04 05:00:00.000,1,,36.99
GF_19497,356,214,6316,2016-11-05 14:42:22.000,2016-11-06 11:42:22.000,4452,1532,2124,1912,10,1899,2016-11-06 13:42:22.000,2016-11-03 01:00:00.000,0,,24.39
GF_20058,1173,433,4758,2016-11-05 14:42:40.000,2016-11-07 13:42:40.000,2596,232,6724,1912,10,1899,2016-11-05 11:42:40.000,2016-11-01 01:00:00.000,0,,135.92
GF_10301,1173,679,4444,2016-11-05 14:42:48.000,2016-11-08 14:42:48.000,8400,6771,6749,1912,10,1899,2016-11-02 10:42:48.000,2016-10-29 02:00:00.000,0,,63.18
GF_15004,29,534,2456,2016-11-05 14:43:03.000,2016-11-07 14:43:03.000,315,6328,458,1912,10,1899,2016-11-06 14:43:03.000,2016-10-27 02:00:00.000,1,,40.13
GF_10668,1201,534,713,2016-11-05 14:43:17.000,2016-11-08 12:43:17.000,481,6019,8186,1912,10,1899,2016-11-02 13:43:17.000,2016-11-04 01:00:00.000,0,,40.62
GF_1008,386,534,2109,2016-11-05 14:43:31.000,2016-11-07 11:43:31.000,4562,6676,2242,1912,10,1899,2016-11-02 13:43:31.000,2016-11-01 01:00:00.000,0,,355.3
GF_862,834,214,4639,2016-11-05 14:44:10.000,2016-11-06 13:44:10.000,1787,2536,4331,1912,10,1899,2016-11-02 13:44:10.000,2016-11-03 05:00:00.000,0,,61.19
GF_5364,1106,214,353,2016-11-05 14:44:16.000,2016-11-06 12:44:16.000,1359,295,6022,1912,10,1899,2016-11-03 13:44:16.000,2016-11-05 02:00:00.000,0,,75.25
GF_3428,154,188,622,2016-11-05 14:45:12.000,2016-11-08 12:45:12.000,3707,1657,6950,1912,9,1899,2016-11-02 10:45:12.000,2016-11-01 04:00:00.000,1,,56.51
GF_10376,1271,188,5646,2016-11-05 14:46:47.000,2016-11-10 13:46:47.000,677,7018,7205,1912,10,1899,2016-11-09 16:46:47.000,2016-11-06 03:00:00.000,0,,95.47
GF_2186,141,433,3042,2016-11-05 14:47:18.000,2016-11-10 14:47:18.000,410,2027,1008,1912,10,1899,2016-11-06 16:47:18.000,2016-11-05 02:00:00.000,0,,76.75
GF_8273,386,534,1974,2016-11-05 14:47:54.000,2016-11-09 14:47:54.000,443,6741,2243,1912,10,921,2016-11-08 15:47:54.000,2016-11-04 03:00:00.000,1,,86.11
GF_8624,415,188,4476,2016-11-05 14:48:08.000,2016-11-12 21:28:25.000,4667,2280,2361,1912,10,1778,2016-11-09 15:48:08.000,2016-10-08 03:00:00.000,1,,54.2
GF_5965,1271,188,5633,2016-11-05 14:48:09.000,2016-11-07 12:48:09.000,8683,7042,7188,1912,10,1899,2016-11-03 13:48:09.000,2016-11-05 02:00:00.000,1,,55.49
GF_3993,992,534,4440,2016-11-05 14:48:10.000,2016-11-10 12:48:10.000,6986,7185,5530,1912,10,1899,2016-11-08 16:48:10.000,2016-10-19 05:00:00.000,0,,98.43
GF_19901,682,534,5575,2016-11-05 14:48:15.000,2016-11-18 12:50:20.000,743,3520,3594,1912,10,567,2016-11-08 15:48:15.000,2016-11-01 01:00:00.000,0,,87.78
GF_9474,283,188,5547,2016-11-05 14:48:47.000,2016-11-11 12:48:47.000,4239,4915,9022,1912,10,1899,2016-11-08 16:48:47.000,2016-11-04 02:00:00.000,0,,71.97
GF_15463,592,526,877,2016-11-05 14:48:48.000,2016-11-06 11:48:48.000,5313,4904,3244,1912,10,1899,2016-11-02 11:48:48.000,2016-11-02 03:00:00.000,0,,153.94
GF_6989,750,188,1443,2016-11-05 14:49:03.000,2016-11-08 13:49:03.000,5804,5305,3861,1912,10,1899,2016-11-05 11:49:03.000,2016-11-01 04:00:00.000,1,,297.28
GF_3933,1258,433,5678,2016-11-05 14:49:07.000,2016-11-10 14:49:07.000,8830,5222,7415,1912,10,150,2016-11-08 12:49:07.000,2016-11-08 13:49:07.000,0,,41.18
GF_5922,509,534,3058,2016-11-05 14:50:23.000,2016-11-11 13:50:23.000,718,4847,2906,1912,10,1899,2016-11-06 16:50:23.000,2016-11-07 05:00:00.000,0,,112.79
GF_18381,976,523,533,2016-11-05 14:50:27.000,2016-11-10 14:50:27.000,6927,4754,3024,1912,10,1899,2016-11-09 12:50:27.000,2016-11-03 03:00:00.000,0,,54.0
GF_12684,946,433,5850,2016-11-05 14:50:28.000,2016-11-10 16:50:28.000,2947,801,5559,1912,10,746,2016-11-07 12:50:28.000,2016-11-03 02:00:00.000,1,,34.67
GF_20136,415,188,4506,2016-11-05 14:51:32.000,2016-11-09 13:51:32.000,4677,2683,2454,1912,10,1899,2016-11-05 14:51:32.000,2016-11-05 05:00:00.000,1,,34.95
GF_1030,381,534,4757,2016-11-05 14:51:38.000,2016-11-07 10:51:38.000,4549,3548,2225,1912,10,1899,2016-11-05 11:51:38.000,2016-11-01 05:00:00.000,1,,48.23
GF_3795,640,439,6032,2016-11-05 14:54:54.000,2016-11-11 15:54:54.000,5463,7295,3416,1912,1,1339,2016-11-05 15:54:54.000,2015-08-16 02:00:00.000,0,,142.61
GF_20624,1262,534,4189,2016-11-05 15:25:55.000,2016-11-08 15:25:55.000,1492,6883,2874,1912,10,1899,2016-11-06 11:25:55.000,2016-10-27 02:00:00.000,0,,60.37
GF_23169,660,534,3029,2016-11-05 15:34:59.000,2016-11-10 12:34:59.000,5548,7236,3493,1912,10,1899,2016-11-08 12:34:59.000,2016-11-02 02:00:00.000,0,,118.93
GF_8900,1271,534,4298,2016-11-05 15:46:39.000,2016-11-09 15:46:39.000,2969,6972,7156,1912,9,1899,2016-11-06 12:46:39.000,2016-11-03 03:00:00.000,1,,60.08
GF_18208,1271,433,4211,2016-11-05 15:46:42.000,2016-11-11 12:46:42.000,2968,7033,7160,1912,10,1488,2016-11-09 12:46:42.000,2016-11-03 01:00:00.000,0,,62.93
GF_18209,1271,433,4211,2016-11-05 15:46:42.000,2016-11-11 14:46:42.000,2968,7033,7160,1912,9,1488,2016-11-09 15:46:42.000,2016-11-04 01:00:00.000,1,,51.96
GF_1341,1271,188,4323,2016-11-05 15:46:43.000,2016-11-09 13:46:43.000,1822,7040,7145,1912,10,1899,2016-11-08 14:46:43.000,2016-11-04 03:00:00.000,1,,50.23
GF_17918,43,433,6127,2016-11-05 15:47:13.000,2016-11-11 14:47:13.000,1172,6883,573,1912,10,1899,2016-11-06 13:47:13.000,2016-11-05 05:00:00.000,0,,85.34
GF_19308,214,433,2350,2016-11-05 15:47:17.000,2016-11-10 13:47:17.000,4220,5809,1529,1912,10,150,2016-11-05 15:47:17.000,2016-11-05 15:47:17.000,0,,50.08
GF_16656,780,534,5483,2016-11-05 15:47:30.000,2016-11-09 14:47:30.000,6031,1621,4285,1912,10,1899,2016-11-08 16:47:30.000,2016-10-29 02:00:00.000,0,,117.17
GF_18057,753,433,3549,2016-11-05 15:47:37.000,2016-11-10 14:47:37.000,2923,4386,3871,1912,10,150,2016-11-06 16:47:37.000,2016-11-02 02:00:00.000,1,,25.09
GF_22949,1262,534,6104,2016-11-05 15:47:46.000,2016-11-11 13:47:46.000,1619,6883,2881,1912,10,1899,2016-11-06 13:47:46.000,2016-11-07 02:00:00.000,0,,91.96
GF_19896,885,433,4776,2016-11-05 15:49:07.000,2016-11-09 13:49:07.000,6253,3969,4560,1912,10,150,2016-11-06 13:49:07.000,2016-11-02 04:00:00.000,0,,102.02
GF_3934,1258,433,5678,2016-11-05 15:49:07.000,2016-11-10 13:49:07.000,8830,5222,7415,406,10,150,2016-11-07 16:49:07.000,2015-04-02 17:56:23.069,0,,36.45
GF_18357,551,534,5874,2016-11-05 15:53:39.000,2016-11-09 13:53:39.000,2289,228,3034,1912,10,1899,2016-11-08 14:53:39.000,2016-11-01 04:00:00.000,1,,26.99
GF_18504,896,663,7053,2016-11-05 15:53:48.000,2016-11-09 13:53:48.000,819,2464,4971,1912,10,1899,2016-11-06 16:53:48.000,2016-10-09 02:00:00.000,0,,138.37
GF_19288,711,433,6007,2016-11-05 15:54:06.000,2016-11-11 15:54:06.000,5695,5285,3719,1912,9,1899,2016-11-07 13:54:06.000,2016-10-29 01:00:00.000,1,,23.67
GF_19476,896,664,7132,2016-11-05 15:54:30.000,2016-11-11 12:54:30.000,6462,2733,4890,1912,10,1899,2016-11-07 13:54:30.000,2016-11-03 01:00:00.000,0,,114.85
GF_3797,640,439,6032,2016-11-05 15:54:54.000,2016-11-09 16:54:54.000,5463,7295,3416,1912,9,1339,2016-11-07 12:54:54.000,2016-06-22 05:00:00.000,1,,51.49
GF_15640,896,663,7112,2016-11-05 15:55:26.000,2016-11-11 14:55:26.000,614,2731,4890,1912,10,1899,2016-11-08 15:55:26.000,2016-10-31 04:00:00.000,0,,140.84
GF_3076,1271,212,5631,2016-11-05 16:46:24.000,2016-11-09 13:46:24.000,8675,7010,7227,1912,10,1899,2016-11-09 15:46:24.000,2016-11-06 05:00:00.000,0,,95.92
GF_14769,1271,534,5662,2016-11-05 16:46:31.000,2016-11-09 14:46:31.000,8674,7009,7209,1912,10,1689,2016-11-05 14:46:31.000,2016-11-04 02:00:00.000,0,,89.0
GF_19339,1271,188,4291,2016-11-05 16:46:48.000,2016-11-10 16:46:48.000,1259,7039,7169,1912,10,1899,2016-11-08 15:46:48.000,2016-11-06 04:00:00.000,0,,75.08
GF_18154,1251,188,2056,2016-11-05 16:47:18.000,2016-11-09 13:47:18.000,8546,6870,7032,1912,10,1899,2016-11-09 16:47:18.000,2016-11-03 03:00:00.000,0,,251.5
GF_10532,1173,534,3933,2016-11-05 16:48:05.000,2016-11-09 15:48:05.000,2020,6883,6869,1912,10,625,2016-11-05 14:48:05.000,2016-11-03 03:00:00.000,0,,85.64
GF_8768,599,433,1504,2016-11-05 16:48:57.000,2016-11-10 15:48:57.000,5333,1187,3269,1912,10,1239,2016-11-07 14:48:57.000,2016-11-03 03:00:00.000,1,,66.74
GF_11836,794,433,2436,2016-11-05 16:49:16.000,2016-11-11 14:49:16.000,5900,5449,3985,1912,10,1899,2016-11-07 15:49:16.000,2016-11-01 04:00:00.000,0,,421.99
